2003	Zemřelé ženy podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1993)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85 +
W58	Kousnutí a úder krokodýlem nebo aligátorem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W59	Kousnutí nebo rozdrcení jiným plazy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W60	Kontakt s rostlinnými trny a ostny a ostrými listy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W64	Vystavení jiným a neurčeným životním mechanickým silám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné [u]tonutí a potopení       W65 - W74	57	-	-	1	-	-	-	2	-	3	3	1	4	5	6	7	5	1	6	3	7	-	3
W65	(U)tonutí a potopení při pobytu ve vaně	9	-	-	-	-	-	-	-	-	-	-	-	-	2	2	1	-	-	2	2	-	-	-
W66	(U)tonutí a potopení po pádu do vany	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
W67	(U)tonutí a potopení při pobytu v bazénu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W68	(U)tonutí a potopení po pádu do bazénu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W69	(U)tonutí a potopení při pobytu v přírodní vodě	4	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-	-	1	-	1	-	-
W70	(U)tonutí a potopení při pádu do příodní vody	11	-	-	-	-	-	-	-	-	1	-	1	-	2	1	1	1	1	1	-	1	-	1
W73	Jiné určené (u)tonutí a potopení	2	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1
W74	Neurčené (u)tonutí a potopení	30	-	-	1	-	-	-	2	-	2	2	-	4	1	2	4	4	-	2	1	4	-	1
																								
	Jiná náhodná ohrožení dýchání       W75 - W84	110	6	1	-	-	-	-	1	1	2	2	3	2	6	9	9	8	7	7	7	12	11	16
W75	Náhodné (za)dušení a (u)škrcení v posteli	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W76	Jiné náhodné oběšení a (u)škrcení	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
W77	Ohrožení dýchání způsobené zavalením [zasypáním] pdající zeminou a jinými hmotami	6	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	1	2	1	-	-
W78	Vdechnutí žaludečního obsahu	73	5	-	-	-	-	-	-	-	-	2	3	2	2	5	8	6	4	4	4	8	6	14
W79	Vdechnutí nebo polknutí potravy jako příčina ucpání dýchacích cest	15	-	1	-	-	-	-	1	-	1	-	-	-	1	2	1	1	2	1	-	1	2	1
W80	Vdechnutí nebo polknutí jiných předmětů jako příčina ucpání dýchacích cest	5	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	1	-	-	1	1	-
W81	Uzavření nebo zachycení v prostředí s nízkým obsahem kyslíku	2	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	1	-
W83	Jiná určená ohrožení dýchání	2	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1
W84	Neurčené ohrožení dýchání	5	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	1	1	1	-	-
																								
	Vystavení elektrickému proudu, ozáření a extrémní okolní teplotě a tlaku vzduchu        W85 - W99	4	-	-	-	1	-	-	-	-	-	-	-	-	-	2	-	1	-	-	-	-	-	-
W85	Dotyk elektrického vedení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W86	Vystavení jinému určenému elektrickému proudu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W87	Vystavení neurčenému elektrickému proudu	4	-	-	-	1	-	-	-	-	-	-	-	-	-	2	-	1	-	-	-	-	-	-
W88	Vystavení ionizujícímu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W89	Vystavení uměle vytvořenému viditelnému a ultrafialovému světlu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W90	Vystavení jinému neionizujícímu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W91	Vystavení neurčenému typu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W92	Vystavení nadměrnému horku uměle vytvořenému	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W93	Vystavení nadměrnému chladu uměle vytvořenému	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W94	Vystavení vysokému a nízkému tlaku vzduchu a jeho změnám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W99	Vystavení jiným a neurčeným faktorům okolního prostředí vytvořeným uměle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Vystavení kouři, ohni, dýmu a plamenům       X00 - X09	20	-	-	-	-	-	-	-	-	1	-	-	-	-	-	2	1	1	-	5	3	2	5
X00	Vystavení nekontrolovanému ohni [požáru] v budově nebo konstrukci	3	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	1	-	-	-	-	-
X01	Vystavení nekontrolovanému ohni [požáru] mimo budovy a konstrukce	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1
X02	Vystavení kontrolovanému ohni v budovách a konstrukcích	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X03	Vystavení kontrolovanému ohni mimo budovy a konstrukce	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X04	Vystavení vznícení vysoce hořlavých hmot	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X05	Vystavení vznícení nebo tavení nočního prádla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X06	Vystavení vznícení nebo tavení jiného šatstva a oděvů	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
X08	Vystavení jinému určenému kouři, dýmu, ohni a plamenům	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1
X09	Vystavení neurčenému kouři, dýmu, ohni a plamenům	12	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	3	3	2	2
																								
	Kontakt s horkem a horkými látkami      X10 - X19	11	-	-	-	-	-	-	-	-	-	-	1	-	-	1	1	-	1	-	1	3	1	2
X10	Kontakt s horkými nápoji, potravou, tukem a oleji na vaření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X11	Kontakt s horkou vodou z vodovodu	4	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	1	-	1
X12	Kontakt s jiným horkými tekutinami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X13	Kontakt s vodní párou a jinými horkými výpary	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X14	Kontakt s horkým vzduchem a plyny	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
X15	Kontakt s horkými zařízeními v domácnosti	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X16	Kontakt s horkými topnými zařízeními, radiátory a rourami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X17	Kontakt s horkými stroji, přístroji a nástroji	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X18	Kontakt s jinými horkými kovy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X19	Kontakt s jiným a neurčeným horkem a horkými látkami	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	2	1	1
																								
	Kontakt s jedovatými živočichy a rostlinami      X20 - X29	3	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	1	-	-	-	-	-
X20	Kontakt s jedovatými hady a ještěrkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X21	Kontakt s jedovatými pavouky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X22	Kontakt se štíry (škorpiony)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X23	Kontakt se sršni,vosami a včelami	3	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	1	-	-	-	-	-
X24	Kontakt se stonožkami a jedovatými [tropickými] stonožkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X25	Kontakt s jinými určenými jedovatými členovci	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X26	Kontakt s jedovatým mořským živočichem a rostlinou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X27	Kontakt s jinými určenými jedovatými živočichy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X28	Kontakt s jinými určenými jedovatými rostlinami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X29	Kontakt s neurčeným jedovatým živočichem nebo rostlinou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Vystavení přírodním silám       X30 - X39	20	-	-	-	-	-	-	-	-	-	-	1	-	3	3	1	2	1	3	2	1	3	-
X30	Vystavení nadměrnému přírodnímu horku	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X31	Vystavení nadměrnému přírodnímu chladu	20	-	-	-	-	-	-	-	-	-	-	1	-	3	3	1	2	1	3	2	1	3	-
X32	Vystavení slunečnímu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X33	Oběť blesku	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X34	Oběť zemětřesení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X35	Oběť výbuchu sopky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X36	Oběť laviny, sesuvu půdy a jiných zemských pohybů	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X37	Oběť přírodní katastrofické bouře	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X38	Oběť povodně (záplavy)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X39	Vystavení jiným a neurčeným přírodním silám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodná otrava škodlivými látkami      X40 - X49	72	-	1	1	-	-	-	-	2	1	1	2	5	6	11	11	8	5	6	5	3	4	-
X40	Náhodná otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení	1	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X41	Náhodná otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazená jinde	6	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	-	-	-	1	-
X42	Náhodná otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení, nezařazená jinde	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	1	-
X43	Náhodná otrava jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X44	Náhodná otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení	17	-	-	-	-	-	-	-	-	-	-	-	1	1	3	4	1	1	2	1	2	1	-
X45	Náhodná otrava alkoholem a expozice jeho působení	25	-	-	-	-	-	-	-	-	-	-	1	1	3	6	4	5	2	1	1	-	1	-
X46	Náhodná otrava organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X47	Náhodná otrava jinými plyny a parami a expozice jejich působení	18	-	-	1	-	-	-	-	2	1	1	1	3	-	1	1	-	1	3	2	1	-	-
X48	Náhodná otrava pesticidy a expozice jejich působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X49	Náhodná otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení	3	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	1	-	-	-
																								
	Přetížení, cestování a strádání       X50 - X57	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X50	Přetížení a namáhavé nebo opakované pohyby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X51	Cestování a pohyb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X52	Prodloužený pobyt v beztížném prostředí	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X53	Nedostatek potravy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X54	Nedostatek vody	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X57	Neurčené strádání	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné vystavení jiným a neurčeným faktorům      X58 - X59	117	-	-	-	-	-	-	2	2	1	1	2	2	5	5	6	9	6	9	8	22	23	14
X58	Vystavení jiným  určeným faktorům	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X59	Vystavení neurčeným faktorům	117	-	-	-	-	-	-	2	2	1	1	2	2	5	5	6	9	6	9	8	22	23	14
																								
SE	Úmyslné sebepoškození         X60 - X84	354	-	-	-	-	-	1	2	10	12	12	17	20	24	32	51	36	29	13	21	26	33	15
X60	Úmyslné sebeotrávení neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X61	Úmyslné sebeotrávení antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazené jinde	26	-	-	-	-	-	-	-	-	-	-	-	3	2	3	4	2	3	3	2	2	2	-
X62	Úmyslné sebeotrávení narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení, nezařazené jinde	6	-	-	-	-	-	-	-	-	2	-	1	-	-	1	1	-	-	-	-	-	-	1
X63	Úmyslné sebeotrávení jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
X64	Úmyslné sebeotrávení jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení	26	-	-	-	-	-	-	1	1	2	4	1	-	2	3	4	2	1	-	2	1	2	-
X65	Úmyslné sebeotrávení alkoholem a expozice jeho působení	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
X66	Úmyslné sebeotrávení organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X67	Úmyslné sebeotrávení jinými plyny a parami a expozice jejich působení	7	-	-	-	-	-	-	-	-	-	-	1	-	2	-	1	2	-	-	-	1	-	-
X68	Úmyslné sebeotrávení pesticidy a expozice jejich působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X69	Úmyslné sebeotrávení jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	1	-	-	-
X70	Úmyslné sebepoškození oběšením, [u]škrcením a [za]dušením	166	-	-	-	-	-	1	-	4	2	3	8	8	13	15	30	14	15	3	8	14	19	9
X71	Úmyslné sebepoškození (u)topením a potopením	15	-	-	-	-	-	-	-	1	1	-	1	-	-	-	1	3	1	1	1	-	3	2
X72	Úmyslné sebepoškození výstřelem z pistole, revolveru	2	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-
X73	Úmyslné sebepoškození výstřelem z pušky, brokovnice a větší ruční střelné zbraně	2	-	-	-	-	-	-	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
X74	Úmyslné sebepoškození výstřelem z jiné a neurčené střelné zbraně	5	-	-	-	-	-	-	-	-	1	-	-	1	1	1	-	-	1	-	-	-	-	-
X75	Úmyslné sebepoškození výbušnou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X76	Úmyslné sebepoškození kouřem, dýmem a ohněm	2	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-
X77	Úmyslné sebepoškození vodní parou, horkými výpary a horkými předměty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X78	Úmyslné sebepoškození ostrým předmětem	12	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	-	2	2	1	1	-
X79	Úmyslné sebepoškození tupým předmětem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X80	Úmyslné sebepoškození skokem s výše	56	-	-	-	-	-	-	-	2	3	2	4	5	1	4	6	5	4	4	4	6	4	2
X81	Úmyslné sebepoškození skokem nebo lehnutím si před pohybující se předmět	8	-	-	-	-	-	-	-	1	-	1	-	-	-	-	2	2	1	-	-	1	-	-
X82	Úmyslné sebepoškození havárií motorového vozidla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X83	Úmyslné sebepoškození jinými určenými prostředky	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
X84	Úmyslné sebepoškození neurčenými prostředky	15	-	-	-	-	-	-	-	1	-	1	1	1	1	3	-	1	2	-	1	-	2	1
																								
NA	Napadení [útok]           X85 - Y09	50	2	-	-	-	-	-	-	2	2	4	7	7	1	7	5	3	-	-	3	3	2	2
X85	Napadení léky, léčivy, návykovými a biologickými látkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X86	Napadení žíravou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X87	Napadení pesticidy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X88	Napadení plyny a parami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X89	Napadení jinými určenými chemikáliemi a škodlivými látkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X90	Napadení neurčenou chemickou nebo škodlivou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X91	Napadení oběšením, (u)škrcením a (za)dušením	11	-	-	-	-	-	-	-	-	1	2	-	-	1	1	2	-	-	-	1	-	2	1
X92	Napadení (u)topením a potopením	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
X93	Napadení výstřelem z pistole, revolveru	5	-	-	-	-	-	-	-	-	-	1	-	2	-	-	2	-	-	-	-	-	-	-
X94	Napadení výstřelem z pušky, brokovnice a větší ruční střelné zbraně	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
X95	Napadení výstřelem z jiné a neurčené střelné zbraně	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
X96	Napadení výbušnou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X97	Napadení kouřem, dýmem a ohněm	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
X98	Napadení vodní parou, horkými výpary a horkými předměty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X99	Napadení ostrým předmětem	13	-	-	-	-	-	-	-	-	1	1	4	2	-	2	1	2	-	-	-	-	-	-
Y00	Napadení tupým předmětem	5	-	-	-	-	-	-	-	1	-	-	1	1	-	2	-	-	-	-	-	-	-	-
Y01	Napadení shozením s výše	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Y02	Napadení strčením nebo umístěním oběti před pohybující se předmět	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y03	Napadení zasažením motorovým vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y04	Napadení tělesnou silou	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y05	Sexuální napadení s použitím tělesné síly	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y06	Zanedbání a opuštění	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y07	Jiné syndromy špatného zacházení	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y08	Napadení jinými určenými způsoby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y09	Napadení neurčenými způsoby	8	-	-	-	-	-	-	-	-	-	-	1	2	-	1	-	-	-	-	2	2	-	-
																								
	Případ [událost] nezjištěného úmyslu      Y10 - Y34	83	1	-	-	-	-	1	1	2	2	4	2	5	7	6	7	9	5	4	7	5	7	8
Y10	Otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y11	Otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky a psychotropními léky a expozice nezařazená jinde, nezjištěného úmyslu	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	1	-	-
Y12	Otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení,nezařazená jinde, nezjištěného úmyslu	2	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-
Y13	Otrava jinými léčivy působícími na autonomní nervovou soustavu, a expozice jejich působení, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
Y14	Otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení, nezjištěného úmyslu	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	2	-	-	1	-	-	1
Y15	Otrava alkoholem a expozice jeho působení, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
Y16	Otrava organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y17	Otrava jinými plyny a parami a expozice jejich působení, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y18	Otrava pesticidy a expozice jejich působení, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
Y19	Otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
Y20	Oběšení, (u)škrcení a (za)dušení, nezjištěného úmyslu	4	-	-	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	1	-	1	-
Y21	(U)topení a potopení, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
Y22	Výstřel z pistole, revolveru, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y23	Výstřel z pušky, brokovnice a větší ruční střelné zbraně. nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y24	Výstřel z jiné a neurčené střelné zbraně, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-
Y25	Kontakt s výbušnou látkou, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y26	Vystavení kouři, dýmu a ohni, nezjištěného úmyslu	2	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1
Y27	Kontakt s vodní párou, horkými výpary a horkými předměty. nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y28	Kontakt s ostrým předmětem, nezjištěného úmyslu	2	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	-	-
Y29	Kontakt s tupým předmětem, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
Y30	Pád, skok nebo strčení s výšky, nezjištěného úmyslu	7	-	-	-	-	-	-	-	-	-	-	2	1	1	-	-	1	1	-	-	1	-	-
Y31	Pád, položení nebo vběhnutí před nebo do pohybující[ho] se předmět[u], nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
Y32	Nehoda motorového vozidla, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y33	Jiné určené případy (události), nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y34	Neurčený případ (událost), nezjištěného úmyslu	50	1	-	-	-	-	-	1	-	1	3	-	2	3	4	5	6	3	2	5	2	6	6
																								
	Zákonný zákrok a válečné operace       Y35 - Y36	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y35	Zákonný zákrok	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y36	Válečné operace	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Komplikace zdravotní péče        Y40 - Y84	6	-	-	-	-	-	-	-	-	-	1	-	-	-	-	2	-	1	1	-	-	1	-
Y40	Systémová antibiotika	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y41	Jiné systémové protiinfekční a protiparazitární prostředky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
