2004	Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1993)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85 +
W58	Kousnutí a úder krokodýlem nebo aligátorem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W59	Kousnutí nebo rozdrcení jiným plazy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W60	Kontakt s rostlinnými trny a ostny a ostrými listy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W64	Vystavení jiným a neurčeným životním mechanickým silám	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné [u]tonutí a potopení       W65 - W74	119	-	1	-	2	1	2	4	4	6	8	10	9	12	8	16	13	10	5	3	2	1	2
W65	(U)tonutí a potopení při pobytu ve vaně	6	-	-	-	-	-	-	-	-	1	-	-	2	-	2	-	-	-	1	-	-	-	-
W66	(U)tonutí a potopení po pádu do vany	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W67	(U)tonutí a potopení při pobytu v bazénu	2	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
W68	(U)tonutí a potopení po pádu do bazénu	3	-	-	-	1	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-
W69	(U)tonutí a potopení při pobytu v přírodní vodě	11	-	-	-	1	-	-	-	-	2	1	2	1	1	1	1	-	1	-	-	-	-	-
W70	(U)tonutí a potopení při pádu do příodní vody	30	-	-	-	-	-	1	-	1	1	2	2	-	4	4	2	5	4	1	1	2	-	-
W73	Jiné určené (u)tonutí a potopení	6	-	-	-	-	-	-	-	-	-	-	1	1	1	-	2	1	-	-	-	-	-	-
W74	Neurčené (u)tonutí a potopení	61	-	1	-	-	1	-	4	3	2	4	5	5	6	1	10	7	4	3	2	-	1	2
																								
	Jiná náhodná ohrožení dýchání       W75 - W84	204	7	1	-	-	-	1	1	6	9	6	7	11	15	19	27	20	29	6	11	13	12	3
W75	Náhodné (za)dušení a (u)škrcení v posteli	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W76	Jiné náhodné oběšení a (u)škrcení	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-
W77	Ohrožení dýchání způsobené zavalením [zasypáním] pdající zeminou a jinými hmotami	15	-	-	-	-	-	-	-	1	1	-	1	2	1	1	4	2	1	-	1	-	-	-
W78	Vdechnutí žaludečního obsahu	138	6	1	-	-	-	1	-	4	7	5	4	7	10	13	17	12	16	6	7	10	10	2
W79	Vdechnutí nebo polknutí potravy jako příčina ucpání dýchacích cest	26	-	-	-	-	-	-	-	-	-	1	-	1	-	3	4	3	9	-	2	1	1	1
W80	Vdechnutí nebo polknutí jiných předmětů jako příčina ucpání dýchacích cest	6	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	2	-	-	1	1	-	-
W81	Uzavření nebo zachycení v prostředí s nízkým obsahem kyslíku	4	-	-	-	-	-	-	-	-	1	-	1	1	1	-	-	-	-	-	-	-	-	-
W83	Jiná určená ohrožení dýchání	8	-	-	-	-	-	-	-	1	-	-	1	-	2	1	-	1	1	-	-	1	-	-
W84	Neurčené ohrožení dýchání	4	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	1	-	-	-	1	-
																								
	Vystavení elektrickému proudu, ozáření a extrémní okolní teplotě a tlaku vzduchu        W85 - W99	31	-	-	-	-	-	-	1	2	4	6	3	2	-	1	7	1	3	-	1	-	-	-
W85	Dotyk elektrického vedení	7	-	-	-	-	-	-	-	2	1	2	-	-	-	-	2	-	-	-	-	-	-	-
W86	Vystavení jinému určenému elektrickému proudu	2	-	-	-	-	-	-	-	-	1	-	1	-	-	-	-	-	-	-	-	-	-	-
W87	Vystavení neurčenému elektrickému proudu	21	-	-	-	-	-	-	1	-	2	3	2	2	-	1	5	1	3	-	1	-	-	-
W88	Vystavení ionizujícímu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W89	Vystavení uměle vytvořenému viditelnému a ultrafialovému světlu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W90	Vystavení jinému neionizujícímu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W91	Vystavení neurčenému typu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W92	Vystavení nadměrnému horku uměle vytvořenému	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W93	Vystavení nadměrnému chladu uměle vytvořenému	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W94	Vystavení vysokému a nízkému tlaku vzduchu a jeho změnám	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
W99	Vystavení jiným a neurčeným faktorům okolního prostředí vytvořeným uměle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Vystavení kouři, ohni, dýmu a plamenům       X00 - X09	42	1	1	-	-	-	-	1	-	3	1	3	-	2	5	3	3	-	6	2	6	3	2
X00	Vystavení nekontrolovanému ohni [požáru] v budově nebo konstrukci	7	-	-	-	-	-	-	-	-	-	-	2	-	1	1	-	-	-	2	-	1	-	-
X01	Vystavení nekontrolovanému ohni [požáru] mimo budovy a konstrukce	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
X02	Vystavení kontrolovanému ohni v budovách a konstrukcích	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X03	Vystavení kontrolovanému ohni mimo budovy a konstrukce	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X04	Vystavení vznícení vysoce hořlavých hmot	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
X05	Vystavení vznícení nebo tavení nočního prádla	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1
X06	Vystavení vznícení nebo tavení jiného šatstva a oděvů	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-
X08	Vystavení jinému určenému kouři, dýmu, ohni a plamenům	2	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-
X09	Vystavení neurčenému kouři, dýmu, ohni a plamenům	29	1	1	-	-	-	-	1	-	1	1	1	-	1	4	3	1	-	3	2	5	3	1
																								
	Kontakt s horkem a horkými látkami      X10 - X19	6	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	1	1	1	-	1	1	-
X10	Kontakt s horkými nápoji, potravou, tukem a oleji na vaření	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-
X11	Kontakt s horkou vodou z vodovodu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
X12	Kontakt s jiným horkými tekutinami	3	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	1	-
X13	Kontakt s vodní párou a jinými horkými výpary	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X14	Kontakt s horkým vzduchem a plyny	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X15	Kontakt s horkými zařízeními v domácnosti	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X16	Kontakt s horkými topnými zařízeními, radiátory a rourami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X17	Kontakt s horkými stroji, přístroji a nástroji	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X18	Kontakt s jinými horkými kovy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X19	Kontakt s jiným a neurčeným horkem a horkými látkami	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
																								
	Kontakt s jedovatými živočichy a rostlinami      X20 - X29	4	-	-	-	-	-	-	1	-	-	-	-	-	1	1	-	-	1	-	-	-	-	-
X20	Kontakt s jedovatými hady a ještěrkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X21	Kontakt s jedovatými pavouky	1	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X22	Kontakt se štíry (škorpiony)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X23	Kontakt se sršni,vosami a včelami	2	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-
X24	Kontakt se stonožkami a jedovatými [tropickými] stonožkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X25	Kontakt s jinými určenými jedovatými členovci	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X26	Kontakt s jedovatým mořským živočichem a rostlinou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X27	Kontakt s jinými určenými jedovatými živočichy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X28	Kontakt s jinými určenými jedovatými rostlinami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X29	Kontakt s neurčeným jedovatým živočichem nebo rostlinou	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
																								
	Vystavení přírodním silám       X30 - X39	107	-	-	-	-	-	-	-	1	3	2	4	9	5	10	24	14	12	5	6	4	5	3
X30	Vystavení nadměrnému přírodnímu horku	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X31	Vystavení nadměrnému přírodnímu chladu	102	-	-	-	-	-	-	-	-	2	2	2	9	5	9	24	14	12	5	6	4	5	3
X32	Vystavení slunečnímu záření	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X33	Oběť blesku	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
X34	Oběť zemětřesení	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
X35	Oběť výbuchu sopky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X36	Oběť laviny, sesuvu půdy a jiných zemských pohybů	2	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-
X37	Oběť přírodní katastrofické bouře	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X38	Oběť povodně (záplavy)	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X39	Vystavení jiným a neurčeným přírodním silám	1	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodná otrava škodlivými látkami      X40 - X49	227	-	-	-	-	-	-	-	4	13	24	16	24	21	21	31	26	16	11	4	7	5	4
X40	Náhodná otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
X41	Náhodná otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazená jinde	5	-	-	-	-	-	-	-	-	-	-	1	1	-	-	1	1	-	-	-	-	-	1
X42	Náhodná otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení, nezařazená jinde	6	-	-	-	-	-	-	-	-	2	4	-	-	-	-	-	-	-	-	-	-	-	-
X43	Náhodná otrava jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
X44	Náhodná otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení	19	-	-	-	-	-	-	-	-	1	1	-	2	1	1	3	1	2	1	1	4	-	1
X45	Náhodná otrava alkoholem a expozice jeho působení	117	-	-	-	-	-	-	-	-	1	4	8	15	14	15	20	20	11	5	2	-	2	-
X46	Náhodná otrava organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení	11	-	-	-	-	-	-	-	-	3	3	1	2	1	1	-	-	-	-	-	-	-	-
X47	Náhodná otrava jinými plyny a parami a expozice jejich působení	54	-	-	-	-	-	-	-	4	5	8	4	4	3	3	5	4	2	4	1	2	3	2
X48	Náhodná otrava pesticidy a expozice jejich působení	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-
X49	Náhodná otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení	11	-	-	-	-	-	-	-	-	1	4	1	-	1	1	-	-	1	1	-	1	-	-
																								
	Přetížení, cestování a strádání       X50 - X57	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X50	Přetížení a namáhavé nebo opakované pohyby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X51	Cestování a pohyb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X52	Prodloužený pobyt v beztížném prostředí	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X53	Nedostatek potravy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X54	Nedostatek vody	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X57	Neurčené strádání	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné vystavení jiným a neurčeným faktorům      X58 - X59	225	-	-	-	-	-	-	1	5	4	10	8	14	14	19	28	30	19	14	25	14	16	4
X58	Vystavení jiným  určeným faktorům	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X59	Vystavení neurčeným faktorům	225	-	-	-	-	-	-	1	5	4	10	8	14	14	19	28	30	19	14	25	14	16	4
																								
SE	Úmyslné sebepoškození         X60 - X84	1286	-	-	-	-	-	-	5	35	75	103	90	103	116	164	157	142	68	50	57	50	45	26
X60	Úmyslné sebeotrávení neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení	4	-	-	-	-	-	-	-	1	-	1	-	-	-	-	1	-	-	-	1	-	-	-
X61	Úmyslné sebeotrávení antiepileptiky, sedativy-hypnotiky, antiparkinsoniky, psychotropními léky a expozice, nezařazené jinde	10	-	-	-	-	-	-	-	-	-	-	-	1	1	3	-	1	1	1	1	-	1	-
X62	Úmyslné sebeotrávení narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení, nezařazené jinde	2	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-	-
X63	Úmyslné sebeotrávení jinými léčivy působícími na autonomní nervovou soustavu a expozice jejich působení	3	-	-	-	-	-	-	-	-	-	-	-	1	-	1	1	-	-	-	-	-	-	-
X64	Úmyslné sebeotrávení jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení	18	-	-	-	-	-	-	-	-	1	2	3	3	1	2	-	4	1	-	-	-	1	-
X65	Úmyslné sebeotrávení alkoholem a expozice jeho působení	4	-	-	-	-	-	-	-	-	-	-	1	-	1	-	1	1	-	-	-	-	-	-
X66	Úmyslné sebeotrávení organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení	6	-	-	-	-	-	-	-	-	1	1	-	-	-	-	1	-	-	2	-	-	1	-
X67	Úmyslné sebeotrávení jinými plyny a parami a expozice jejich působení	36	-	-	-	-	-	-	-	-	5	4	2	2	9	4	6	1	1	1	1	-	-	-
X68	Úmyslné sebeotrávení pesticidy a expozice jejich působení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X69	Úmyslné sebeotrávení jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení	8	-	-	-	-	-	-	-	-	-	2	1	-	-	2	1	1	1	-	-	-	-	-
X70	Úmyslné sebepoškození oběšením, [u]škrcením a [za]dušením	853	-	-	-	-	-	-	2	21	46	66	54	79	81	107	99	97	50	28	37	33	30	23
X71	Úmyslné sebepoškození (u)topením a potopením	7	-	-	-	-	-	-	-	-	-	-	-	1	-	2	1	2	-	-	-	1	-	-
X72	Úmyslné sebepoškození výstřelem z pistole, revolveru	53	-	-	-	-	-	-	1	2	1	4	4	1	3	7	8	11	3	2	3	2	1	-
X73	Úmyslné sebepoškození výstřelem z pušky, brokovnice a větší ruční střelné zbraně	24	-	-	-	-	-	-	-	1	2	2	1	2	2	2	2	3	2	3	-	2	-	-
X74	Úmyslné sebepoškození výstřelem z jiné a neurčené střelné zbraně	73	-	-	-	-	-	-	-	1	6	3	4	6	8	15	13	6	4	1	3	2	1	-
X75	Úmyslné sebepoškození výbušnou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X76	Úmyslné sebepoškození kouřem, dýmem a ohněm	8	-	-	-	-	-	-	-	-	-	1	2	-	1	2	1	-	-	-	1	-	-	-
X77	Úmyslné sebepoškození vodní parou, horkými výpary a horkými předměty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X78	Úmyslné sebepoškození ostrým předmětem	33	-	-	-	-	-	-	-	-	-	3	2	-	2	2	7	3	1	4	4	4	-	1
X79	Úmyslné sebepoškození tupým předmětem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X80	Úmyslné sebepoškození skokem s výše	84	-	-	-	-	-	-	1	6	6	6	9	4	2	9	7	9	2	6	4	4	7	2
X81	Úmyslné sebepoškození skokem nebo lehnutím si před pohybující se předmět	36	-	-	-	-	-	-	1	2	5	5	4	2	3	3	5	2	1	1	-	1	1	-
X82	Úmyslné sebepoškození havárií motorového vozidla	2	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-
X83	Úmyslné sebepoškození jinými určenými prostředky	6	-	-	-	-	-	-	-	1	1	-	2	-	-	-	-	-	1	1	-	-	-	-
X84	Úmyslné sebepoškození neurčenými prostředky	16	-	-	-	-	-	-	-	-	-	2	1	1	2	1	3	1	-	-	2	1	2	-
																								
NA	Napadení [útok]           X85 - Y09	85	2	-	-	-	-	-	1	-	5	5	11	3	7	11	17	8	4	2	1	3	2	2
X85	Napadení léky, léčivy, návykovými a biologickými látkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X86	Napadení žíravou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X87	Napadení pesticidy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X88	Napadení plyny a parami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X89	Napadení jinými určenými chemikáliemi a škodlivými látkami	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X90	Napadení neurčenou chemickou nebo škodlivou látkou	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
X91	Napadení oběšením, (u)škrcením a (za)dušením	7	-	-	-	-	-	-	-	-	-	-	1	1	1	1	3	-	-	-	-	-	-	-
X92	Napadení (u)topením a potopením	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X93	Napadení výstřelem z pistole, revolveru	5	-	-	-	-	-	-	-	-	-	-	1	-	-	1	1	1	-	-	-	1	-	-
X94	Napadení výstřelem z pušky, brokovnice a větší ruční střelné zbraně	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
X95	Napadení výstřelem z jiné a neurčené střelné zbraně	8	-	-	-	-	-	-	-	-	3	1	1	-	-	2	-	1	-	-	-	-	-	-
X96	Napadení výbušnou látkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X97	Napadení kouřem, dýmem a ohněm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X98	Napadení vodní parou, horkými výpary a horkými předměty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
X99	Napadení ostrým předmětem	33	-	-	-	-	-	-	1	-	2	4	6	1	4	4	4	2	3	-	-	1	-	1
Y00	Napadení tupým předmětem	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-
Y01	Napadení shozením s výše	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y02	Napadení strčením nebo umístěním oběti před pohybující se předmět	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y03	Napadení zasažením motorovým vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y04	Napadení tělesnou silou	10	-	-	-	-	-	-	-	-	-	-	-	-	1	-	4	2	-	1	1	1	-	-
Y05	Sexuální napadení s použitím tělesné síly	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y06	Zanedbání a opuštění	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y07	Jiné syndromy špatného zacházení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y08	Napadení jinými určenými způsoby	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
Y09	Napadení neurčenými způsoby	16	2	-	-	-	-	-	-	-	-	-	1	1	1	3	4	1	1	-	-	-	1	1
																								
	Případ [událost] nezjištěného úmyslu      Y10 - Y34	393	3	-	-	-	-	2	2	15	21	24	25	36	32	43	43	37	30	20	24	17	14	5
Y10	Otrava neopiátovými analgetiky, antipyretiky a antirevmatiky a expozice jejich působení, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
Y11	Otrava antiepileptiky, sedativy-hypnotiky, antiparkinsoniky a psychotropními léky a expozice nezařazená jinde, nezjištěného úmyslu	6	-	-	-	-	-	-	-	-	1	1	1	-	1	-	-	2	-	-	-	-	-	-
Y12	Otrava narkotiky a psychodysleptiky [halucinogeny] a expozice jejich působení,nezařazená jinde, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
Y13	Otrava jinými léčivy působícími na autonomní nervovou soustavu, a expozice jejich působení, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
Y14	Otrava jinými a neurčenými léky, léčivy, návykovými a biologickými látkami a expozice jejich působení, nezjištěného úmyslu	9	-	-	-	-	-	-	-	-	1	1	2	1	1	1	-	1	1	-	-	-	-	-
Y15	Otrava alkoholem a expozice jeho působení, nezjištěného úmyslu	8	-	-	-	-	-	-	-	-	-	-	-	1	3	2	2	-	-	-	-	-	-	-
Y16	Otrava organickými rozpustidly a halogenovanými uhlovodíky a jejich parami a expozice jejich působení, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
Y17	Otrava jinými plyny a parami a expozice jejich působení, nezjištěného úmyslu	10	-	-	-	-	-	-	-	1	-	2	-	1	-	1	1	2	1	-	1	-	-	-
Y18	Otrava pesticidy a expozice jejich působení, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
Y19	Otrava jinými a neurčenými chemikáliemi a škodlivými látkami a expozice jejich působení, nezjištěného úmyslu	6	-	-	-	-	-	-	-	-	-	2	-	2	-	1	-	-	-	-	-	1	-	-
Y20	Oběšení, (u)škrcení a (za)dušení, nezjištěného úmyslu	11	-	-	-	-	-	-	-	-	-	1	2	2	-	1	2	2	-	-	-	-	-	1
Y21	(U)topení a potopení, nezjištěného úmyslu	23	-	-	-	-	-	1	-	2	1	-	-	2	1	3	2	2	3	2	4	-	-	-
Y22	Výstřel z pistole, revolveru, nezjištěného úmyslu	11	-	-	-	-	-	-	-	-	2	-	2	-	1	-	2	2	1	-	-	-	-	1
Y23	Výstřel z pušky, brokovnice a větší ruční střelné zbraně. nezjištěného úmyslu	5	-	-	-	-	-	-	-	-	1	-	-	-	1	2	-	-	-	-	1	-	-	-
Y24	Výstřel z jiné a neurčené střelné zbraně, nezjištěného úmyslu	4	-	-	-	-	-	-	-	-	-	-	-	1	1	2	-	-	-	-	-	-	-	-
Y25	Kontakt s výbušnou látkou, nezjištěného úmyslu	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
Y26	Vystavení kouři, dýmu a ohni, nezjištěného úmyslu	3	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	1	-	-	-
Y27	Kontakt s vodní párou, horkými výpary a horkými předměty. nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y28	Kontakt s ostrým předmětem, nezjištěného úmyslu	5	-	-	-	-	-	-	-	-	-	-	1	-	-	1	1	-	-	-	-	1	1	-
Y29	Kontakt s tupým předmětem, nezjištěného úmyslu	6	-	-	-	-	-	-	-	-	-	-	-	2	-	1	1	-	1	-	1	-	-	-
Y30	Pád, skok nebo strčení s výšky, nezjištěného úmyslu	17	-	-	-	-	-	-	1	-	1	2	1	2	4	-	-	-	2	1	1	2	-	-
Y31	Pád, položení nebo vběhnutí před nebo do pohybující[ho] se předmět[u], nezjištěného úmyslu	7	-	-	-	-	-	-	-	-	-	2	-	1	-	3	-	1	-	-	-	-	-	-
Y32	Nehoda motorového vozidla, nezjištěného úmyslu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y33	Jiné určené případy (události), nezjištěného úmyslu	3	-	-	-	-	-	-	-	1	-	-	1	-	1	-	-	-	-	-	-	-	-	-
Y34	Neurčený případ (událost), nezjištěného úmyslu	253	3	-	-	-	-	1	1	11	13	12	14	18	17	25	31	25	21	17	15	13	13	3
																								
	Zákonný zákrok a válečné operace       Y35 - Y36	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
Y35	Zákonný zákrok	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
Y36	Válečné operace	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Komplikace zdravotní péče        Y40 - Y84	4	-	-	-	-	-	-	-	-	-	-	-	1	-	1	1	-	-	1	-	-	-	-
Y40	Systémová antibiotika	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Y41	Jiné systémové protiinfekční a protiparazitární prostředky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
